2025-06-26 19:17:57,7810B6,39.157694,117.332581,3700
2025-06-26 19:17:57,7810B6,39.158020,117.333447,3700
2025-06-26 19:17:58,7810B6,39.158249,117.333984,3700
2025-06-26 19:17:58,7810B6,39.158478,117.334581,3675
2025-06-26 19:17:59,7810B6,39.158811,117.335449,3675
2025-06-26 19:17:59,7810B6,39.158998,117.335999,3675
2025-06-26 19:18:00,7810B6,39.159348,117.336850,3650
2025-06-26 19:18:01,7810B6,39.159882,117.338257,3650
2025-06-26 19:18:01,7810B6,39.159882,117.338257,3650
2025-06-26 19:18:02,7810B6,39.160446,117.339716,3625
2025-06-26 19:18:02,7810B6,39.160629,117.340313,3625
2025-06-26 19:18:03,7810B6,39.160999,117.341125,3600
2025-06-26 19:18:03,7810B6,39.161186,117.341736,3600
2025-06-26 19:18:03,7810B6,39.161418,117.342285,3600
2025-06-26 19:18:04,7810B6,39.161728,117.343120,3575
2025-06-26 19:18:05,7810B6,39.162303,117.344543,3575
2025-06-26 19:18:05,7810B6,39.162536,117.345154,3550
2025-06-26 19:18:06,7810B6,39.162827,117.345986,3550
2025-06-26 19:18:06,7810B6,39.163055,117.346583,3550
2025-06-26 19:18:07,7810B6,39.163284,117.347120,3525
2025-06-26 19:18:07,7810B6,39.163606,117.348022,3525
2025-06-26 19:18:07,7810B6,39.163606,117.348022,3525
2025-06-26 19:18:08,7810B6,39.164072,117.349121,3500
2025-06-26 19:18:09,7810B6,39.164612,117.350583,3500
2025-06-26 19:18:11,7810B6,39.165375,117.352539,3475
2025-06-26 19:18:11,7810B6,39.165710,117.353390,3450
2025-06-26 19:18:12,7810B6,39.166260,117.354858,3450
2025-06-26 19:18:13,7810B6,39.166446,117.355408,3450
2025-06-26 19:18:13,7810B6,39.166679,117.355957,3425
2025-06-26 19:18:14,7810B6,39.167038,117.356853,3425
2025-06-26 19:18:15,7810B6,39.167563,117.358276,3400
2025-06-26 19:18:17,7810B6,39.168867,117.361694,3375
2025-06-26 19:18:18,7810B6,39.169332,117.362854,3350
2025-06-26 19:18:18,7810B6,39.169647,117.363659,3350
2025-06-26 19:18:19,7810B6,39.169984,117.364563,3325
2025-06-26 19:18:20,7810B6,39.170334,117.365391,3325
2025-06-26 19:18:20,7810B6,39.170517,117.365988,3325
2025-06-26 19:18:20,7810B6,39.170746,117.366525,3300
2025-06-26 19:18:21,7810B6,39.171101,117.367371,3300
2025-06-26 19:18:22,7810B6,39.171753,117.369141,3275
2025-06-26 19:18:23,7810B6,39.171939,117.369690,3275
2025-06-26 19:18:24,7810B6,39.172824,117.371948,3250
2025-06-26 19:18:25,7810B6,39.173056,117.372559,3250
2025-06-26 19:18:25,7810B6,39.173289,117.373108,3250
2025-06-26 19:18:27,7810B6,39.174360,117.375977,3225
2025-06-26 19:18:28,7810B6,39.174593,117.376526,3225
2025-06-26 19:18:28,7810B6,39.174593,117.376526,3225
2025-06-26 19:18:28,7810B6,39.174911,117.377392,3225
2025-06-26 19:18:28,7810B6,39.175140,117.377989,3225
2025-06-26 19:18:28,7810B6,39.175140,117.377989,3225
2025-06-26 19:18:29,7810B6,39.175477,117.378845,3225
2025-06-26 19:18:31,7810B6,39.176781,117.382263,3200
2025-06-26 19:18:32,7810B6,39.177013,117.382812,3200
2025-06-26 19:18:32,7810B6,39.177338,117.383662,3200
2025-06-26 19:18:33,7810B6,39.177567,117.384259,3200
2025-06-26 19:18:34,7810B6,39.177979,117.385393,3200
2025-06-26 19:18:34,7810B6,39.178317,117.386230,3200
2025-06-26 19:18:35,7810B6,39.178550,117.386780,3200
2025-06-26 19:18:35,7810B6,39.178736,117.387390,3200
2025-06-26 19:18:35,7810B6,39.178969,117.387939,3200
2025-06-26 19:18:37,7810B6,39.179947,117.390468,3200
2025-06-26 19:18:37,7810B6,39.179947,117.390468,3200
2025-06-26 19:18:39,7810B6,39.180738,117.392456,3200
2025-06-26 19:18:39,7810B6,39.181046,117.393334,3200
2025-06-26 19:18:40,7810B6,39.181274,117.393932,3200
2025-06-26 19:18:40,7810B6,39.181503,117.394469,3200
2025-06-26 19:18:41,7810B6,39.181686,117.395066,3200
2025-06-26 19:18:41,7810B6,39.181915,117.395603,3200
2025-06-26 19:18:41,7810B6,39.182227,117.396484,3200
2025-06-26 19:18:43,7810B6,39.183014,117.398469,3200
2025-06-26 19:18:43,7810B6,39.183344,117.399292,3200
2025-06-26 19:18:44,7810B6,39.183531,117.399902,3200
2025-06-26 19:18:44,7810B6,39.183763,117.400452,3200
2025-06-26 19:18:46,7810B6,39.184415,117.402161,3200
2025-06-26 19:18:48,7810B6,39.185623,117.405276,3200
2025-06-26 19:18:48,7810B6,39.186127,117.406351,3200
2025-06-26 19:18:49,7810B6,39.186696,117.407776,3200
2025-06-26 19:18:52,7810B6,39.187907,117.410461,3225
2025-06-26 19:18:55,7810B6,39.190141,117.414673,3225
2025-06-26 19:18:57,7810B6,39.191631,117.417114,3225
2025-06-26 19:18:58,7810B6,39.192444,117.418293,3225
2025-06-26 19:18:59,7810B6,39.193307,117.419434,3225
2025-06-26 19:18:59,7810B6,39.193307,117.419434,3225
2025-06-26 19:19:00,7810B6,39.194138,117.420561,3225
2025-06-26 19:19:01,7810B6,39.195029,117.421631,3225
2025-06-26 19:19:01,7810B6,39.195774,117.422485,3225
2025-06-26 19:19:01,7810B6,39.195774,117.422485,3225
2025-06-26 19:19:02,7810B6,39.196747,117.423487,3225
2025-06-26 19:19:03,7810B6,39.197113,117.423905,3225
2025-06-26 19:19:23,7810B6,39.219635,117.435309,3225
2025-06-26 19:19:23,7810B6,39.219635,117.435309,3225
2025-06-26 19:19:24,780C64,39.103833,117.420288,14675
2025-06-26 19:19:26,7810B6,39.224075,117.435488,3175
2025-06-26 19:19:27,7810B6,39.224533,117.435488,3175
2025-06-26 19:19:28,7810B6,39.225800,117.435425,3175
2025-06-26 19:19:28,7810B6,39.226266,117.435364,3175
2025-06-26 19:19:28,7810B6,39.226266,117.435364,3175
2025-06-26 19:19:29,780C64,39.103226,117.431667,14750
2025-06-26 19:19:29,7810B6,39.227755,117.435181,3175
2025-06-26 19:19:30,780C64,39.103088,117.434265,14750
2025-06-26 19:19:30,7810B6,39.228928,117.435011,3150
2025-06-26 19:19:31,7810B6,39.229431,117.434951,3150
2025-06-26 19:19:31,7810B6,39.229431,117.434951,3150
2025-06-26 19:19:54,780C64,39.100109,117.489807,14825
2025-06-26 19:19:55,780C64,39.100016,117.491760,14825
2025-06-26 19:19:56,780C64,39.099876,117.494263,14825
2025-06-26 19:19:59,780C64,39.099457,117.502075,14825
2025-06-26 19:20:00,7810B6,39.261087,117.417175,2850
2025-06-26 19:20:05,7810B6,39.266281,117.413755,2800
2025-06-26 19:20:08,780C64,39.098282,117.523916,14800
2025-06-26 19:20:09,7810B6,39.270355,117.411068,2775
2025-06-26 19:20:09,7810B6,39.270767,117.410829,2750
2025-06-26 19:20:09,780C64,39.098145,117.526305,14800
2025-06-26 19:20:12,780C64,39.097781,117.533325,14800
2025-06-26 19:20:13,780C64,39.097687,117.535619,14800
2025-06-26 19:20:13,780C64,39.097687,117.535619,14800
2025-06-26 19:20:14,780C64,39.097502,117.538269,14800
2025-06-26 19:28:02,780C8E,39.327331,117.288391,18700,-2267033.7,4394481.8,4024105.1
2025-06-26 19:28:03,780C8E,39.325562,117.289795,18700,-2267198.5,4394537.0,4023953.0
2025-06-26 19:28:04,780680,39.192123,117.422472,3225,-2280006.5,4394359.2,4009491.4
2025-06-26 19:28:06,780C8E,39.320953,117.293396,18700,-2267623.5,4394682.9,4023556.9
2025-06-26 19:28:07,780C8E,39.319611,117.294398,18700,-2267743.7,4394727.2,4023441.5
2025-06-26 19:28:08,780C8E,39.317963,117.295652,18700,-2267893.1,4394780.7,4023299.8
2025-06-26 19:28:08,780680,39.193954,117.427428,3225,-2280327.4,4394048.0,4009649.0
2025-06-26 19:28:09,780C8E,39.316623,117.296692,18700,-2268016.1,4394823.3,4023184.7
2025-06-26 19:28:10,780680,39.194595,117.429040,3225,-2280430.3,4393943.9,4009704.1
2025-06-26 19:28:10,780680,39.194824,117.429637,3225,-2280468.7,4393905.9,4009723.8
2025-06-26 19:28:11,780C8E,39.313339,117.299234,18700,-2268317.2,4394928.2,4022902.3
2025-06-26 19:28:13,780C8E,39.310385,117.301575,18700,-2268592.1,4395020.3,4022648.4
2025-06-26 19:28:15,780C8E,39.307685,117.303650,18700,-2268838.5,4395107.0,4022416.2
2025-06-26 19:28:17,780680,39.198381,117.436584,3225,-2280886.5,4393407.8,4010029.9
2025-06-26 19:28:18,780680,39.198707,117.437073,3225,-2280913.4,4393368.1,4010057.9
2025-06-26 19:28:18,780680,39.198986,117.437439,3225,-2280932.5,4393336.1,4010082.0
2025-06-26 19:31:35,78096E,39.162872,117.349509,675,-2275074.4,4398546.3,4006482.8
2025-06-26 19:31:35,78096E,39.162872,117.349509,675,-2275074.4,4398546.3,4006482.8
2025-06-26 19:31:35,78096E,39.162582,117.349670,675,-2275096.2,4398558.0,4006457.8
2025-06-26 19:31:35,78096E,39.162323,117.349807,675,-2275115.0,4398568.7,4006435.5
2025-06-26 19:31:36,780660,39.111142,117.353516,1000,-2277083.0,4401675.1,4002090.6
2025-06-26 19:31:36,78096E,39.161977,117.350037,675,-2275143.8,4398581.1,4006405.7
2025-06-26 19:31:37,780660,39.110413,117.353867,1050,-2277138.9,4401717.0,4002037.4
2025-06-26 19:31:38,78096E,39.160999,117.350647,650,-2275219.4,4398612.5,4006316.8
2025-06-26 19:31:38,78096E,39.160721,117.350822,650,-2275241.9,4398622.9,4006292.8
2025-06-26 19:31:38,78096E,39.160721,117.350822,650,-2275241.9,4398622.9,4006292.8
2025-06-26 19:31:38,780660,39.109360,117.354405,1100,-2277219.5,4401771.7,4001956.3
2025-06-26 19:31:39,780660,39.109085,117.354524,1125,-2277240.2,4401789.2,4001937.5
2025-06-26 19:31:39,78096E,39.160115,117.351196,625,-2275287.4,4398640.5,4006235.8
2025-06-26 19:31:40,780660,39.108349,117.354919,1150,-2277297.0,4401824.6,4001878.9
2025-06-26 19:31:42,78096E,39.158672,117.352051,600,-2275396.8,4398691.2,4006106.8
2025-06-26 19:31:42,78096E,39.158672,117.352051,600,-2275396.8,4398691.2,4006106.8
2025-06-26 19:31:42,78096E,39.158340,117.352255,600,-2275423.1,4398703.7,4006078.2
2025-06-26 19:31:42,78096E,39.158340,117.352255,600,-2275423.1,4398703.7,4006078.2
2025-06-26 19:31:43,78096E,39.158020,117.352434,600,-2275447.2,4398716.6,4006050.7
2025-06-26 19:31:43,78096E,39.157700,117.352673,575,-2275473.1,4398721.8,4006018.3
2025-06-26 19:45:58,780FDF,39.162908,117.345581,4025,-2275135.4,4399403.3,4007130.7,81736.1,-81417.0,-9817.1
2025-06-26 19:46:00,780FDF,39.163932,117.348267,4025,-2275308.6,4399232.8,4007218.9,81967.0,-81300.8,-9818.6
2025-06-26 19:46:00,780FDF,39.163932,117.348267,4025,-2275308.6,4399232.8,4007218.9,81967.0,-81300.8,-9818.6
2025-06-26 19:46:01,780FDF,39.164211,117.349121,4025,-2275365.3,4399181.5,4007242.9,82040.6,-81269.0,-9819.1
2025-06-26 19:46:01,780FDF,39.164429,117.349688,4025,-2275401.8,4399145.5,4007261.6,82089.3,-81244.4,-9819.4
2025-06-26 19:46:02,780FDF,39.164978,117.351061,4025,-2275489.5,4399056.7,4007308.9,82207.3,-81182.1,-9820.1
2025-06-26 19:46:02,780FDF,39.164978,117.351061,4025,-2275489.5,4399056.7,4007308.9,82207.3,-81182.1,-9820.1
2025-06-26 19:46:03,780FDF,39.165207,117.351777,4025,-2275537.1,4399014.0,4007328.6,82269.0,-81156.1,-9820.6
2025-06-26 19:46:03,780FDF,39.165422,117.352356,4025,-2275574.6,4398977.6,4007347.1,82318.7,-81131.7,-9820.9
2025-06-26 19:46:04,780FDF,39.165710,117.353091,4025,-2275621.8,4398930.5,4007372.0,82381.9,-81099.0,-9821.3
2025-06-26 19:46:05,780FDF,39.166214,117.354405,4000,-2275703.7,4398841.7,4007410.5,82494.8,-81041.7,-9829.7
2025-06-26 19:46:06,780FDF,39.166718,117.355838,4000,-2275797.5,4398753.4,4007453.9,82618.0,-80984.5,-9830.5
2025-06-26 19:46:06,780FDF,39.167038,117.356614,4000,-2275846.7,4398702.6,4007481.5,82684.8,-80948.2,-9830.9
2025-06-26 19:46:07,780FDF,39.167221,117.357151,4000,-2275882.1,4398669.9,4007497.2,82731.0,-80927.4,-9831.3
2025-06-26 19:46:07,780FDF,39.167221,117.357151,4000,-2275882.1,4398669.9,4007497.2,82731.0,-80927.4,-9831.3
2025-06-26 19:46:07,780FDF,39.167542,117.357927,4000,-2275931.3,4398619.1,4007524.8,82797.7,-80891.1,-9831.7
2025-06-26 19:46:07,780FDF,39.167542,117.357927,4000,-2275931.3,4398619.1,4007524.8,82797.7,-80891.1,-9831.7
2025-06-26 19:46:08,780FDF,39.168122,117.359497,4000,-2276033.1,4398520.6,4007574.8,82932.7,-80825.2,-9832.6
2025-06-26 19:46:09,780FDF,39.168320,117.360137,4000,-2276075.9,4398482.8,4007591.8,82987.7,-80802.6,-9833.0
2025-06-26 19:46:09,780FDF,39.168594,117.360853,3975,-2276119.3,4398432.0,4007610.6,83049.2,-80771.4,-9841.1
2025-06-26 19:46:10,780FDF,39.168869,117.361570,3975,-2276165.5,4398386.4,4007634.3,83110.8,-80740.2,-9841.5
2025-06-26 19:46:10,780FDF,39.169099,117.362122,3975,-2276200.4,4398350.2,4007654.1,83158.3,-80714.1,-9841.7
2025-06-26 19:46:11,780FDF,39.169373,117.362943,3975,-2276254.6,4398300.5,4007677.6,83228.9,-80683.0,-9842.3
2025-06-26 19:46:11,780FDF,39.169612,117.363525,3975,-2276291.7,4398262.5,4007698.2,83279.0,-80656.0,-9842.6
2025-06-26 19:46:13,780FDF,39.170217,117.365112,3950,-2276391.2,4398156.5,4007745.5,83415.3,-80587.2,-9851.1
2025-06-26 19:46:14,780FDF,39.170746,117.366525,3950,-2276482.7,4398067.4,4007791.0,83536.8,-80527.1,-9851.9
2025-06-26 19:46:14,780FDF,39.171021,117.367242,3950,-2276528.8,4398021.8,4007814.7,83598.4,-80496.0,-9852.3
2025-06-26 19:46:15,780FDF,39.171204,117.367779,3925,-2276561.4,4397983.8,4007825.6,83644.5,-80475.0,-9860.3
2025-06-26 19:46:15,780FDF,39.171474,117.368530,3925,-2276610.4,4397937.2,4007848.9,83709.1,-80444.4,-9860.8
2025-06-26 19:46:15,780FDF,39.171474,117.368530,3925,-2276610.4,4397937.2,4007848.9,83709.1,-80444.4,-9860.8
2025-06-26 19:46:16,780FDF,39.171707,117.369093,3925,-2276646.0,4397900.3,4007869.0,83757.4,-80417.9,-9861.1
2025-06-26 19:46:16,780FDF,39.171986,117.369873,3925,-2276696.9,4397851.9,4007893.0,83824.5,-80386.2,-9861.5
2025-06-26 19:46:18,780FDF,39.172714,117.371780,3900,-2276817.1,4397725.5,4007950.9,83988.3,-80303.5,-9870.3
2025-06-26 19:46:19,780FDF,39.173196,117.373047,3900,-2276898.8,4397645.2,4007992.3,84097.3,-80248.8,-9871.0
2025-06-26 19:46:20,780FDF,39.173904,117.374944,3875,-2277018.9,4397520.4,4008048.5,84260.3,-80168.3,-9879.8
2025-06-26 19:46:21,780FDF,39.174316,117.376079,3875,-2277092.6,4397449.6,4008084.0,84357.8,-80121.4,-9880.5
2025-06-26 19:46:23,780FDF,39.175337,117.378784,3850,-2277264.6,4397273.3,4008167.0,84590.3,-80005.4,-9889.7
2025-06-26 19:46:25,780FDF,39.176315,117.381348,3850,-2277429.8,4397110.5,4008251.2,84810.7,-79894.5,-9891.2
2025-06-26 19:46:26,780FDF,39.176781,117.382690,3850,-2277517.9,4397028.1,4008291.3,84926.1,-79841.5,-9892.1
2025-06-26 19:46:27,780FDF,39.177567,117.384736,3825,-2277646.8,4396892.6,4008354.1,85101.9,-79752.2,-9900.9
2025-06-26 19:46:28,780FDF,39.177758,117.385315,3825,-2277685.0,4396857.7,4008370.6,85151.7,-79730.4,-9901.3
2025-06-26 19:46:28,780FDF,39.177991,117.385864,3825,-2277719.7,4396821.3,4008390.6,85198.8,-79704.0,-9901.6
2025-06-26 19:46:28,780FDF,39.177991,117.385864,3825,-2277719.7,4396821.3,4008390.6,85198.8,-79704.0,-9901.6
2025-06-26 19:46:29,780FDF,39.178391,117.387005,3825,-2277794.3,4396751.1,4008425.0,85297.0,-79658.6,-9902.4
2025-06-26 19:46:30,780FDF,39.178689,117.387695,3825,-2277837.6,4396705.0,4008450.7,85356.2,-79624.7,-9902.7
2025-06-26 19:46:30,780FDF,39.178894,117.388259,3825,-2277874.3,4396669.9,4008468.4,85404.7,-79601.5,-9903.1
2025-06-26 19:46:34,780FDF,39.180588,117.392857,3800,-2278169.7,4396376.3,4008609.3,85799.8,-79408.9,-9913.6
2025-06-26 19:46:35,780FDF,39.181091,117.394051,3775,-2278242.4,4396292.2,4008647.9,85902.3,-79351.8,-9921.9
2025-06-26 19:46:36,780FDF,39.181808,117.395874,3775,-2278359.1,4396175.1,4008709.6,86058.9,-79270.4,-9923.0
2025-06-26 19:46:39,780FDF,39.183334,117.399186,3750,-2278561.2,4395943.1,4008836.1,86343.1,-79097.7,-9932.3
2025-06-26 19:46:40,780FDF,39.184275,117.401184,3725,-2278681.4,4395799.8,4008912.3,86514.5,-78991.2,-9940.9
2025-06-26 19:46:40,780FDF,39.184275,117.401184,3725,-2278681.4,4395799.8,4008912.3,86514.5,-78991.2,-9940.9
2025-06-26 19:46:41,780FDF,39.184555,117.401733,3725,-2278714.6,4395760.5,4008936.3,86561.7,-78959.6,-9941.2
2025-06-26 19:58:46,7806AC,39.187088,117.334581,1200,-2273205.5,4397740.4,4008668.1,80746.8,-78731.7,-10631.9
2025-06-26 19:58:47,7806AC,39.186813,117.334761,1200,-2273228.1,4397750.4,4008644.4,80762.6,-78762.1,-10632.5
2025-06-26 19:58:47,7806AC,39.186813,117.334761,1200,-2273228.1,4397750.4,4008644.4,80762.6,-78762.1,-10632.5
2025-06-26 19:58:48,7806AC,39.185806,117.335417,1175,-2273308.3,4397781.9,4008553.0,80820.4,-78873.2,-10642.2
2025-06-26 19:58:50,7806AC,39.184648,117.336121,1150,-2273396.9,4397820.9,4008448.5,80882.4,-79001.0,-10652.2
2025-06-26 20:02:42,780CFF,39.114258,117.352434,650,-2276861.6,4401450.8,4002291.8,82371.9,-86798.0,-10925.3
2025-06-26 20:02:42,780CFF,39.113982,117.352600,675,-2276885.9,4401466.6,4002272.8,82386.6,-86828.6,-10918.3
2025-06-26 20:02:43,780CFF,39.113571,117.352852,700,-2276921.2,4401487.4,4002242.2,82409.0,-86874.0,-10911.6
2025-06-26 20:02:43,780CFF,39.113571,117.352852,700,-2276921.2,4401487.4,4002242.2,82409.0,-86874.0,-10911.6
2025-06-26 20:02:43,780CFF,39.113159,117.353031,725,-2276951.0,4401511.1,4002211.5,82425.1,-86919.7,-10904.8
2025-06-26 20:02:44,780CFF,39.112793,117.353270,725,-2276981.1,4401524.4,4002180.0,82446.1,-86960.1,-10905.6
2025-06-26 20:02:44,780CFF,39.112793,117.353270,725,-2276981.1,4401524.4,4002180.0,82446.1,-86960.1,-10905.6
2025-06-26 20:02:45,780CFF,39.111701,117.353943,800,-2277076.1,4401581.4,4002100.3,82505.9,-87081.1,-10885.2
2025-06-26 20:02:46,780CFF,39.111375,117.354065,800,-2277095.9,4401596.8,4002072.2,82516.8,-87117.1,-10885.8
2025-06-26 20:02:46,7804A3,39.294205,117.391483,2550,-2274257.3,4389083.7,4018139.6,85538.0,-66791.8,-10146.2
2025-06-26 20:02:46,780CFF,39.110956,117.354309,825,-2277130.9,4401618.4,4002041.0,82538.5,-87163.5,-10879.1
2025-06-26 20:02:46,7804A3,39.294388,117.391125,2550,-2274223.9,4389086.5,4018155.3,85506.8,-66771.8,-10145.5
2025-06-26 20:02:47,780CFF,39.110596,117.354524,850,-2277161.7,4401637.5,4002014.8,82557.6,-87203.4,-10872.3
2025-06-26 20:02:47,7804A3,39.294651,117.390564,2550,-2274172.4,4389092.4,4018177.9,85458.1,-66743.1,-10144.6
2025-06-26 20:02:47,780CFF,39.110211,117.354736,850,-2277190.4,4401653.0,4001981.6,82576.4,-87245.9,-10873.1
2025-06-26 20:02:47,7804A3,39.294790,117.390198,2525,-2274137.1,4389093.0,4018185.1,85426.2,-66727.9,-10151.6
2025-06-26 20:02:48,7804A3,39.294977,117.389771,2525,-2274098.4,4389098.3,4018201.1,85389.2,-66707.6,-10150.9
2025-06-26 20:02:48,7804A3,39.295120,117.389274,2525,-2274055.7,4389109.0,4018213.4,85346.2,-66692.2,-10150.2
2025-06-26 20:02:49,780CFF,39.109187,117.355347,900,-2277275.7,4401703.0,4001903.0,82630.6,-87359.2,-10860.1
2025-06-26 20:02:49,7804A3,39.295349,117.388672,2525,-2274002.2,4389118.6,4018233.1,85293.9,-66667.3,-10149.2
2025-06-26 20:02:49,780CFF,39.108765,117.355599,925,-2277311.4,4401724.5,4001871.4,82653.0,-87406.0,-10853.4
2025-06-26 20:02:49,7804A3,39.295442,117.388306,2525,-2273971.1,4389127.4,4018241.1,85262.2,-66657.4,-10148.7
2025-06-26 20:02:49,780CFF,39.108488,117.355774,950,-2277336.4,4401739.9,4001852.4,82668.6,-87436.6,-10846.4
2025-06-26 20:02:50,7804A3,39.295582,117.387939,2525,-2273938.5,4389133.2,4018253.1,85230.5,-66642.2,-10148.1
2025-06-26 20:02:50,780CFF,39.108069,117.355957,975,-2277366.7,4401764.0,4001821.2,82685.0,-87483.0,-10839.6
2025-06-26 20:02:51,7804A3,39.295853,117.386946,2525,-2273853.6,4389155.7,4018276.4,85144.4,-66613.1,-10146.6
2025-06-26 20:02:52,7804A3,39.296173,117.385751,2500,-2273749.1,4389177.9,4018299.1,85040.9,-66578.6,-10152.5
2025-06-26 20:02:53,780CFF,39.106207,117.357056,1075,-2277521.9,4401857.1,4001680.0,82782.6,-87689.1,-10813.3
2025-06-26 20:02:53,7804A3,39.296420,117.384338,2500,-2273632.9,4389218.5,4018320.3,84918.7,-66552.5,-10150.6
2025-06-26 20:02:53,7804A3,39.296420,117.384338,2500,-2273632.9,4389218.5,4018320.3,84918.7,-66552.5,-10150.6
2025-06-26 20:02:54,7804A3,39.296539,117.383721,2500,-2273581.7,4389235.6,4018330.5,84865.4,-66539.8,-10149.8
